date,product_name,category,quantity,unit_price,customer_id,total_revenue
2022-03-25,T-Shirt Basic,Accessory,1,1583814.0,1153,1583814.0
2022-08-19,T-Shirt Basic,Hoodie,5,452616.0,2041,2263080.0
2022-10-15,Hoodie Oversize,T-Shirt,4,754892.0,1551,3019568.0
2022-06-10,Dress Summer,Hoodie,3,1144784.0,1845,3434352.0
2022-09-29,T-Shirt Basic,Accessory,5,1298404.0,2372,6492020.0
2022-02-07,T-Shirt Basic,Accessory,5,1433424.0,2483,7167120.0
2022-08-14,Dress Summer,T-Shirt,4,743221.0,2226,2972884.0
2022-05-22,Hoodie Oversize,Hoodie,4,476082.0,2447,1904328.0
2022-10-19,Scarf Wool,Hoodie,2,1730001.0,1280,3460002.0
2022-05-31,Scarf Wool,T-Shirt,2,368408.0,1422,736816.0
2022-04-24,T-Shirt Basic,Hoodie,5,398498.0,2624,1992490.0
2022-08-25,Dress Summer,Dress,2,1017161.0,1993,2034322.0
2022-03-07,T-Shirt Basic,Accessory,3,1519870.0,2489,4559610.0
2022-12-27,Jeans Slim,Jacket,1,1450481.0,2977,1450481.0
2022-12-07,Scarf Wool,Jeans,5,1703434.0,2836,8517170.0
2022-09-15,Jacket Leather,Hoodie,1,469484.0,1804,469484.0
2022-09-06,Jeans Slim,Hoodie,2,832377.0,1355,1664754.0
2022-11-27,T-Shirt Basic,Jeans,4,687320.0,2606,2749280.0
2022-11-19,Hoodie Oversize,Hoodie,5,1584349.0,1378,7921745.0
2022-06-29,Scarf Wool,Jeans,2,1006950.0,2148,2013900.0
2022-07-09,Jacket Leather,T-Shirt,3,291614.0,1080,874842.0
2022-06-03,Jeans Slim,Dress,5,1347345.0,2581,6736725.0
2022-07-15,Scarf Wool,Dress,5,852482.0,1988,4262410.0
2022-11-07,Dress Summer,Accessory,4,1073277.0,1233,4293108.0
2022-09-19,Hoodie Oversize,Jacket,5,1635371.0,2504,8176855.0
2022-05-23,Jeans Slim,Hoodie,4,647944.0,1154,2591776.0
2022-12-08,Dress Summer,Jacket,2,622410.0,1907,1244820.0
2022-11-12,T-Shirt Basic,T-Shirt,3,657948.0,2716,1973844.0
2022-04-11,Dress Summer,Dress,3,774067.0,2433,2322201.0
2022-09-01,Jeans Slim,T-Shirt,5,416399.0,2055,2081995.0
2022-01-12,Jeans Slim,T-Shirt,5,1330690.0,2621,6653450.0
2022-08-27,T-Shirt Basic,Hoodie,2,571468.0,2581,1142936.0
2022-02-18,Dress Summer,T-Shirt,4,1685526.0,2527,6742104.0
2022-02-11,Dress Summer,Dress,3,584314.0,1371,1752942.0
2022-06-15,T-Shirt Basic,Jacket,4,646245.0,1323,2584980.0
2022-03-23,Dress Summer,Dress,2,710381.0,1332,1420762.0
2022-10-18,Scarf Wool,Hoodie,3,1441234.0,1243,4323702.0
2022-06-07,T-Shirt Basic,Dress,3,912790.0,2576,2738370.0
2022-08-04,Hoodie Oversize,Jeans,1,1519969.0,1430,1519969.0
2022-06-07,Jeans Slim,Jacket,2,1466523.0,2206,2933046.0
2022-05-14,Hoodie Oversize,Jeans,2,1690710.0,1809,3381420.0
2022-03-08,Scarf Wool,Jeans,1,1422736.0,2497,1422736.0
2022-12-02,Scarf Wool,Accessory,4,330462.0,1376,1321848.0
2022-01-07,Jacket Leather,Hoodie,1,1547786.0,1081,1547786.0
2022-01-14,Jacket Leather,T-Shirt,2,1704013.0,2574,3408026.0
2022-03-14,Jacket Leather,Jeans,4,1790218.0,2892,7160872.0
2022-06-12,T-Shirt Basic,Dress,3,444165.0,1420,1332495.0
2022-03-07,Dress Summer,T-Shirt,1,1200574.0,1467,1200574.0
2022-12-13,Scarf Wool,Dress,4,559161.0,2452,2236644.0
2022-05-10,Hoodie Oversize,Dress,4,656890.0,2081,2627560.0
2022-07-25,Hoodie Oversize,T-Shirt,4,1405656.0,2346,5622624.0
2022-10-03,Hoodie Oversize,T-Shirt,1,1765385.0,2566,1765385.0
2022-09-13,Hoodie Oversize,Dress,3,1172026.0,2519,3516078.0
2022-09-23,Jacket Leather,Hoodie,4,1568406.0,2290,6273624.0
2022-01-25,Hoodie Oversize,Jacket,1,263770.0,2251,263770.0
2022-10-08,Dress Summer,Accessory,2,306779.0,1829,613558.0
2022-09-10,Jacket Leather,Jacket,1,1174923.0,2983,1174923.0
2022-11-06,Hoodie Oversize,Hoodie,1,852924.0,1804,852924.0
2022-10-16,T-Shirt Basic,Accessory,1,1629125.0,2078,1629125.0
2022-06-13,Jeans Slim,T-Shirt,4,718072.0,2633,2872288.0
2022-04-05,Jeans Slim,Accessory,1,919679.0,2985,919679.0
2022-09-27,Jeans Slim,Dress,2,1068259.0,1978,2136518.0
2022-11-17,Jacket Leather,Jacket,4,673210.0,1004,2692840.0
2022-04-20,Hoodie Oversize,Accessory,2,1658167.0,2463,3316334.0
2022-12-02,Scarf Wool,Dress,5,970027.0,2334,4850135.0
2022-11-06,Scarf Wool,Hoodie,1,907441.0,2903,907441.0
2022-08-26,Scarf Wool,Accessory,4,1567117.0,1603,6268468.0
2022-01-25,Jacket Leather,Dress,4,733567.0,2113,2934268.0
2022-05-21,Dress Summer,Hoodie,1,1517071.0,1320,1517071.0
2022-04-27,T-Shirt Basic,T-Shirt,3,439523.0,2399,1318569.0
2022-01-25,T-Shirt Basic,Hoodie,3,533322.0,2628,1599966.0
2022-03-20,Jeans Slim,Hoodie,2,1723805.0,1501,3447610.0
2022-03-09,Jeans Slim,Jacket,1,1555794.0,2686,1555794.0
2022-06-22,Scarf Wool,Dress,1,851243.0,2258,851243.0
2022-01-12,Scarf Wool,Accessory,5,1239607.0,2945,6198035.0
2022-10-15,Jeans Slim,Jacket,3,1711604.0,2361,5134812.0
2022-05-08,Hoodie Oversize,Jeans,3,578381.0,1571,1735143.0
2022-04-06,Dress Summer,Hoodie,1,341466.0,1185,341466.0
2022-04-02,Dress Summer,Jeans,2,1083075.0,2462,2166150.0
2022-05-21,Dress Summer,Jacket,1,471025.0,1556,471025.0
2022-01-31,Dress Summer,Dress,2,540345.0,2204,1080690.0
2022-11-30,Jeans Slim,Jacket,3,1631886.0,2100,4895658.0
2022-01-20,T-Shirt Basic,Dress,5,261475.0,2680,1307375.0
2022-05-26,Jeans Slim,Dress,4,1516071.0,2637,6064284.0
2022-11-12,Dress Summer,T-Shirt,3,1051274.0,1893,3153822.0
2022-06-09,Jeans Slim,Hoodie,2,1116906.0,2296,2233812.0
2022-12-15,Dress Summer,Jacket,1,1291240.0,1055,1291240.0
2022-02-12,Jacket Leather,Dress,3,918740.0,2725,2756220.0
2022-09-11,Scarf Wool,Jacket,5,429198.0,1863,2145990.0
2022-05-10,T-Shirt Basic,Jacket,2,409371.0,2871,818742.0
2022-03-01,Jacket Leather,Dress,1,1419261.0,1077,1419261.0
2022-05-31,Hoodie Oversize,Accessory,4,592604.0,1296,2370416.0
2022-10-14,Jeans Slim,Jeans,2,293558.0,2243,587116.0
2022-01-05,Hoodie Oversize,Hoodie,1,1768402.0,2301,1768402.0
2022-09-23,Jeans Slim,Hoodie,4,1769607.0,2602,7078428.0
2022-12-11,Scarf Wool,Accessory,1,836119.0,2672,836119.0
2022-05-10,Jacket Leather,T-Shirt,4,289562.0,1746,1158248.0
2022-09-24,Scarf Wool,Accessory,4,1377260.0,2735,5509040.0
2022-06-27,Dress Summer,T-Shirt,4,1538069.0,2290,6152276.0
2022-09-10,Scarf Wool,T-Shirt,1,443771.0,2977,443771.0
2022-02-25,Scarf Wool,Accessory,4,459961.0,1900,1839844.0
2022-03-24,Dress Summer,Hoodie,2,1524447.0,1043,3048894.0
2022-04-09,Jeans Slim,Jeans,5,1678956.0,2385,8394780.0
2022-05-29,Dress Summer,Hoodie,5,1475670.0,2252,7378350.0
2022-11-25,Jacket Leather,Hoodie,4,561155.0,1227,2244620.0
2022-06-05,Scarf Wool,Hoodie,5,887858.0,2087,4439290.0
2022-07-09,Dress Summer,Accessory,5,1181306.0,1171,5906530.0
2022-09-20,Scarf Wool,Accessory,4,498455.0,1963,1993820.0
2022-03-21,Jacket Leather,Accessory,4,576434.0,1762,2305736.0
2022-09-09,Hoodie Oversize,Hoodie,2,688473.0,1850,1376946.0
2022-04-07,Jacket Leather,Jeans,3,1039746.0,2786,3119238.0
2022-09-17,T-Shirt Basic,T-Shirt,1,1041748.0,1307,1041748.0
2022-09-17,T-Shirt Basic,Jacket,4,1512157.0,2774,6048628.0
2022-04-13,T-Shirt Basic,T-Shirt,4,1417166.0,1568,5668664.0
2022-02-09,Scarf Wool,T-Shirt,5,1666290.0,2707,8331450.0
2022-09-30,Jeans Slim,Jacket,2,1540998.0,2944,3081996.0
2022-04-11,Jeans Slim,Hoodie,5,643510.0,1992,3217550.0
2022-12-25,Jeans Slim,Jeans,4,763510.0,1034,3054040.0
2022-11-04,Scarf Wool,Jeans,4,1025656.0,1827,4102624.0
2022-08-09,Jacket Leather,T-Shirt,5,272120.0,2666,1360600.0
2022-11-04,Jeans Slim,Jacket,4,1651048.0,1130,6604192.0
2022-05-04,Hoodie Oversize,Dress,3,318734.0,2418,956202.0
2022-08-19,T-Shirt Basic,Hoodie,1,749784.0,2175,749784.0
2022-06-27,Jacket Leather,T-Shirt,1,1132221.0,1655,1132221.0
2022-03-04,T-Shirt Basic,Jeans,1,1052654.0,1630,1052654.0
2022-04-26,Jeans Slim,Accessory,3,1264413.0,2740,3793239.0
2022-07-10,Jacket Leather,Accessory,4,1067656.0,2408,4270624.0
2022-03-03,Dress Summer,Jacket,5,604952.0,2771,3024760.0
2022-09-13,Hoodie Oversize,Jacket,2,561671.0,2041,1123342.0
2022-01-07,Jeans Slim,T-Shirt,4,1656233.0,1594,6624932.0
2022-06-04,Jeans Slim,Dress,3,659148.0,2038,1977444.0
2022-04-02,Hoodie Oversize,Jeans,3,685515.0,1081,2056545.0
2022-01-14,Hoodie Oversize,T-Shirt,1,890077.0,2231,890077.0
2022-08-17,Dress Summer,Dress,4,466129.0,1204,1864516.0
2022-03-27,Jeans Slim,Jacket,1,1036273.0,2403,1036273.0
2022-05-13,Scarf Wool,Accessory,2,1280799.0,2808,2561598.0
2022-07-02,Jeans Slim,Hoodie,1,1468301.0,2568,1468301.0
2022-03-03,T-Shirt Basic,Accessory,2,1352754.0,1023,2705508.0
2022-08-07,Jacket Leather,Jeans,3,478836.0,1614,1436508.0
2022-09-03,Jacket Leather,Jeans,1,956904.0,2186,956904.0
2022-08-18,T-Shirt Basic,Accessory,1,309809.0,2634,309809.0
2022-03-20,Jacket Leather,Accessory,5,277587.0,1144,1387935.0
2022-05-29,Hoodie Oversize,Dress,3,932202.0,2954,2796606.0
2022-05-18,Jacket Leather,T-Shirt,5,642089.0,1104,3210445.0
2022-11-10,Jacket Leather,Jacket,2,1309209.0,2406,2618418.0
2022-03-06,T-Shirt Basic,Dress,2,1372573.0,2479,2745146.0
2022-01-13,Dress Summer,Hoodie,3,1637876.0,2441,4913628.0
2022-08-01,Jacket Leather,Accessory,2,1429058.0,1324,2858116.0
2022-08-30,Scarf Wool,Hoodie,3,324778.0,2195,974334.0
2022-08-01,Jacket Leather,Hoodie,2,826016.0,1576,1652032.0
2022-06-30,Dress Summer,Dress,4,673186.0,2780,2692744.0
2022-12-04,T-Shirt Basic,Jacket,1,848505.0,2607,848505.0
2022-06-22,Dress Summer,Jeans,4,498117.0,1274,1992468.0
2022-06-09,T-Shirt Basic,T-Shirt,3,401441.0,1452,1204323.0
2022-06-13,Hoodie Oversize,Jeans,3,1057526.0,1881,3172578.0
2022-07-07,T-Shirt Basic,Jacket,4,1366591.0,1125,5466364.0
2022-07-10,Hoodie Oversize,Jeans,1,1337962.0,2407,1337962.0
2022-11-04,Hoodie Oversize,Accessory,1,948964.0,1317,948964.0
2022-09-13,T-Shirt Basic,Accessory,5,1059532.0,2867,5297660.0
2022-07-02,Scarf Wool,Dress,2,1050310.0,1107,2100620.0
2022-04-27,Jeans Slim,Hoodie,5,1321934.0,2684,6609670.0
2022-10-09,T-Shirt Basic,Jacket,1,324284.0,1907,324284.0
2022-07-15,Jacket Leather,Jacket,4,1350339.0,2487,5401356.0
2022-02-03,Scarf Wool,Jeans,2,1152411.0,1430,2304822.0
2022-02-21,Scarf Wool,Dress,4,557069.0,1704,2228276.0
2022-04-22,Jacket Leather,Jeans,5,326041.0,2361,1630205.0
2022-09-09,Jeans Slim,Jeans,3,418218.0,2762,1254654.0
2022-03-23,Scarf Wool,Jacket,4,1063272.0,2778,4253088.0
2022-08-20,Hoodie Oversize,Jeans,5,1425533.0,2520,7127665.0
2022-08-15,Jeans Slim,Hoodie,5,768719.0,1972,3843595.0
2022-08-21,Jacket Leather,Jeans,5,837642.0,1362,4188210.0
2022-08-09,Jeans Slim,Hoodie,3,1697927.0,1796,5093781.0
2022-02-11,T-Shirt Basic,Jacket,3,580170.0,1432,1740510.0
2022-01-21,Jeans Slim,Dress,3,410812.0,1675,1232436.0
2022-02-11,Hoodie Oversize,Accessory,2,782286.0,2544,1564572.0
2022-04-23,T-Shirt Basic,Hoodie,3,1406179.0,1859,4218537.0
2022-04-15,Dress Summer,Dress,3,1220420.0,2430,3661260.0
2022-07-11,Jacket Leather,Dress,3,894483.0,2014,2683449.0
2022-01-17,Jacket Leather,Hoodie,4,1745366.0,2401,6981464.0
2022-04-30,Jeans Slim,Jacket,3,1389244.0,2176,4167732.0
2022-05-09,Scarf Wool,T-Shirt,2,345885.0,2346,691770.0
2022-05-10,T-Shirt Basic,Dress,5,1404179.0,2631,7020895.0
2022-03-01,Dress Summer,Dress,4,287260.0,2238,1149040.0
2022-02-17,T-Shirt Basic,Jacket,1,1258001.0,1576,1258001.0
2022-01-29,Jacket Leather,Jacket,3,576248.0,2089,1728744.0
2022-04-07,T-Shirt Basic,Jeans,5,1329485.0,1893,6647425.0
2022-01-10,Dress Summer,Jacket,5,730158.0,1270,3650790.0
2022-08-30,Scarf Wool,Dress,4,1603160.0,2561,6412640.0
2022-11-10,Jeans Slim,Hoodie,1,772216.0,2124,772216.0
2022-08-20,Hoodie Oversize,T-Shirt,2,1210529.0,2129,2421058.0
2022-10-04,T-Shirt Basic,Jeans,5,693188.0,2155,3465940.0
2022-10-11,Hoodie Oversize,Hoodie,5,1671693.0,2413,8358465.0
2022-07-22,Jacket Leather,T-Shirt,5,1460544.0,2345,7302720.0
2022-09-04,Jeans Slim,T-Shirt,5,627119.0,1438,3135595.0
2022-10-17,Jeans Slim,T-Shirt,4,1720635.0,2043,6882540.0
2022-09-21,T-Shirt Basic,Accessory,1,803594.0,1225,803594.0
2022-08-02,Scarf Wool,Hoodie,5,1260391.0,2642,6301955.0
2022-07-19,Jeans Slim,Jeans,2,1401423.0,2590,2802846.0
2022-03-20,T-Shirt Basic,Jeans,2,285498.0,1990,570996.0
2022-12-09,T-Shirt Basic,T-Shirt,3,1736399.0,1460,5209197.0
2022-12-10,Hoodie Oversize,Hoodie,5,783884.0,1394,3919420.0
2022-06-22,Jeans Slim,Accessory,5,544157.0,2250,2720785.0
2022-03-10,T-Shirt Basic,T-Shirt,5,1568597.0,1912,7842985.0
2022-03-28,Hoodie Oversize,Jacket,5,1339494.0,2384,6697470.0
2022-04-11,Dress Summer,Jeans,5,384452.0,2454,1922260.0
2022-01-08,Hoodie Oversize,Dress,2,431419.0,2949,862838.0
2022-11-29,Hoodie Oversize,T-Shirt,1,1358547.0,1015,1358547.0
2022-07-19,T-Shirt Basic,Jacket,1,365914.0,1560,365914.0
2022-03-28,Jacket Leather,Jeans,3,1671622.0,2675,5014866.0
2022-02-12,Jacket Leather,Accessory,2,1399387.0,2004,2798774.0
2022-04-19,Scarf Wool,Hoodie,5,770013.0,2570,3850065.0
2022-06-01,Jacket Leather,Jeans,1,812555.0,2956,812555.0
2022-01-17,Hoodie Oversize,Hoodie,4,1035069.0,1414,4140276.0
2022-05-13,Scarf Wool,Hoodie,4,809503.0,2379,3238012.0
2022-05-28,T-Shirt Basic,Accessory,4,1464376.0,2481,5857504.0
2022-10-04,Jeans Slim,Accessory,5,1760842.0,2746,8804210.0
2022-08-20,Hoodie Oversize,T-Shirt,5,1156008.0,2555,5780040.0
2022-11-10,Hoodie Oversize,T-Shirt,3,941358.0,1999,2824074.0
2022-08-16,Scarf Wool,Jeans,3,595300.0,2220,1785900.0
2022-05-19,T-Shirt Basic,Accessory,3,1262822.0,2862,3788466.0
2022-07-30,Dress Summer,Jacket,4,1312644.0,1115,5250576.0
2022-01-28,Hoodie Oversize,Jeans,5,1312045.0,2441,6560225.0
2022-02-20,Dress Summer,Dress,4,291827.0,2376,1167308.0
2022-09-18,Dress Summer,Hoodie,3,1643639.0,1976,4930917.0
2022-09-18,Jacket Leather,Hoodie,5,774065.0,2099,3870325.0
2022-12-16,T-Shirt Basic,T-Shirt,2,1403457.0,2686,2806914.0
2022-12-18,Dress Summer,Jacket,1,1427701.0,1036,1427701.0
2022-01-08,T-Shirt Basic,Accessory,1,1258360.0,1242,1258360.0
2022-11-16,Jacket Leather,Accessory,3,862043.0,2687,2586129.0
2022-05-18,T-Shirt Basic,T-Shirt,4,1192996.0,1063,4771984.0
2022-02-07,Hoodie Oversize,Dress,2,312308.0,1666,624616.0
2022-04-21,Dress Summer,Jeans,5,1430938.0,1509,7154690.0
2022-08-08,T-Shirt Basic,Jeans,4,404362.0,1188,1617448.0
2022-12-03,Jeans Slim,Jacket,3,864964.0,1735,2594892.0
2022-08-11,T-Shirt Basic,T-Shirt,4,410609.0,1093,1642436.0
2022-05-16,Dress Summer,T-Shirt,3,1547465.0,1005,4642395.0
2022-09-13,Jacket Leather,Dress,1,1102969.0,2462,1102969.0
2022-12-26,Jacket Leather,Jeans,1,1320980.0,2190,1320980.0
2022-11-25,Dress Summer,T-Shirt,4,1308002.0,2470,5232008.0
2022-02-18,Hoodie Oversize,Accessory,2,1554490.0,1025,3108980.0
2022-10-19,Hoodie Oversize,Jacket,5,455483.0,1508,2277415.0
2022-11-20,Jacket Leather,Jeans,3,1272579.0,1098,3817737.0
2022-03-19,Jacket Leather,Dress,5,1141458.0,2292,5707290.0
2022-04-15,Dress Summer,Jacket,1,297891.0,1662,297891.0
2022-06-18,Hoodie Oversize,Hoodie,2,562206.0,2417,1124412.0
2022-08-05,Jacket Leather,Accessory,2,664736.0,2788,1329472.0
2022-04-29,Hoodie Oversize,Dress,5,362462.0,2620,1812310.0
2022-07-09,Jacket Leather,Jacket,1,799816.0,2309,799816.0
2022-09-12,T-Shirt Basic,T-Shirt,5,292164.0,1684,1460820.0
2022-09-23,Jeans Slim,Hoodie,4,1107434.0,2757,4429736.0
2022-05-29,Scarf Wool,Dress,2,577826.0,2133,1155652.0
2022-06-13,T-Shirt Basic,T-Shirt,2,694855.0,1027,1389710.0
2022-05-20,Scarf Wool,Accessory,4,1661231.0,2782,6644924.0
2022-12-13,Jacket Leather,Hoodie,1,1029366.0,1055,1029366.0
2022-09-15,Jeans Slim,Jeans,2,666972.0,2157,1333944.0
2022-09-26,Jeans Slim,T-Shirt,3,1177616.0,2076,3532848.0
2022-06-30,Jacket Leather,Jacket,3,562591.0,2517,1687773.0
2022-06-09,Jacket Leather,Dress,1,365313.0,2789,365313.0
2022-12-17,Hoodie Oversize,Hoodie,4,282405.0,1781,1129620.0
2022-10-15,Jacket Leather,T-Shirt,5,1724870.0,1298,8624350.0
2022-10-15,Dress Summer,Jeans,1,1373147.0,2423,1373147.0
2022-08-14,Jacket Leather,Dress,5,1489920.0,2615,7449600.0
2022-01-11,Dress Summer,Dress,1,1770422.0,2042,1770422.0
2022-01-10,Jacket Leather,T-Shirt,3,1694024.0,1818,5082072.0
2022-09-28,Hoodie Oversize,Jeans,4,1392215.0,2794,5568860.0
2022-09-30,Dress Summer,Accessory,3,1325680.0,1855,3977040.0
2022-07-02,T-Shirt Basic,Accessory,4,772117.0,2643,3088468.0
2022-06-02,Dress Summer,Hoodie,5,411227.0,2933,2056135.0
2022-11-11,Hoodie Oversize,T-Shirt,1,1139270.0,2988,1139270.0
2022-11-30,Scarf Wool,Hoodie,2,1143193.0,1559,2286386.0
2022-05-04,Dress Summer,Accessory,2,1725968.0,2270,3451936.0
2022-04-24,Jacket Leather,Dress,4,935985.0,1503,3743940.0
2022-10-05,Jacket Leather,Hoodie,4,1320752.0,2113,5283008.0
2022-08-01,Scarf Wool,Jeans,3,1141204.0,1203,3423612.0
2022-06-21,Hoodie Oversize,Jacket,2,523978.0,1946,1047956.0
2022-10-15,Jeans Slim,Accessory,3,1167700.0,1240,3503100.0
2022-06-23,Jacket Leather,Accessory,5,1087181.0,1490,5435905.0
2022-04-23,T-Shirt Basic,Jeans,2,1015554.0,2804,2031108.0
2022-05-02,Hoodie Oversize,Hoodie,5,1045806.0,2037,5229030.0
2022-02-01,Dress Summer,T-Shirt,1,504181.0,1649,504181.0
2022-08-10,Dress Summer,Dress,3,968390.0,2339,2905170.0
2022-04-29,T-Shirt Basic,Jacket,4,1188763.0,1685,4755052.0
2022-02-08,Jacket Leather,T-Shirt,2,1008646.0,2766,2017292.0
2022-09-25,Hoodie Oversize,T-Shirt,3,1007464.0,2222,3022392.0
2022-08-21,T-Shirt Basic,Jeans,4,370152.0,1243,1480608.0
2022-01-18,Jacket Leather,Hoodie,1,545700.0,1507,545700.0
2022-05-29,Hoodie Oversize,Accessory,2,747508.0,2067,1495016.0
2022-05-29,Dress Summer,Accessory,5,899988.0,2354,4499940.0
2022-05-06,Hoodie Oversize,Jeans,1,1170603.0,2815,1170603.0
2022-10-29,Scarf Wool,Hoodie,4,1588185.0,2615,6352740.0
2022-12-26,Jeans Slim,Jeans,2,496705.0,2453,993410.0
2022-08-26,Hoodie Oversize,Accessory,2,273386.0,2815,546772.0
2022-05-15,Jeans Slim,T-Shirt,1,946318.0,2768,946318.0
2022-05-31,Hoodie Oversize,Dress,2,919759.0,1613,1839518.0
2022-08-24,Jeans Slim,Hoodie,4,1105447.0,1162,4421788.0
2022-08-12,Scarf Wool,Jacket,1,1541494.0,1656,1541494.0
2022-07-22,Dress Summer,Jacket,5,1493659.0,1959,7468295.0
2022-09-13,Jacket Leather,T-Shirt,1,405067.0,1621,405067.0
2022-03-27,Jeans Slim,Jeans,1,1697693.0,2459,1697693.0
2022-05-30,Scarf Wool,Jeans,5,421142.0,2257,2105710.0
2022-08-23,Jeans Slim,Accessory,4,1233584.0,1111,4934336.0
2022-12-11,Dress Summer,T-Shirt,3,1292230.0,2952,3876690.0
2022-01-22,Jeans Slim,Accessory,3,1303810.0,1934,3911430.0
2022-12-14,Scarf Wool,Accessory,5,661294.0,2256,3306470.0
2022-10-12,Scarf Wool,Jacket,4,762035.0,2976,3048140.0
2022-09-26,T-Shirt Basic,Accessory,2,1100449.0,1750,2200898.0
2022-09-15,Dress Summer,Accessory,5,559361.0,1709,2796805.0
2022-01-29,T-Shirt Basic,Jacket,3,281481.0,1273,844443.0
2022-08-01,Dress Summer,Jeans,4,1121324.0,2622,4485296.0
2022-10-10,Jeans Slim,Hoodie,1,971182.0,1807,971182.0
2022-02-19,Scarf Wool,Dress,4,1267933.0,1041,5071732.0
2022-04-05,T-Shirt Basic,Accessory,4,477386.0,1560,1909544.0
2022-03-29,Jeans Slim,Hoodie,3,1553434.0,1466,4660302.0
2022-02-13,Scarf Wool,Jacket,3,476643.0,2948,1429929.0
2022-10-05,Dress Summer,Hoodie,2,1631583.0,2101,3263166.0
2022-06-20,Scarf Wool,Dress,2,946758.0,2714,1893516.0
2022-07-08,Jeans Slim,Hoodie,5,1102198.0,1490,5510990.0
2022-12-19,T-Shirt Basic,Hoodie,1,1639701.0,2793,1639701.0
2022-07-03,T-Shirt Basic,Hoodie,2,714865.0,1117,1429730.0
2022-01-03,Scarf Wool,Hoodie,3,531832.0,1434,1595496.0
2022-07-10,Jeans Slim,T-Shirt,4,940915.0,2043,3763660.0
2022-04-28,Hoodie Oversize,Accessory,5,628769.0,1994,3143845.0
2022-01-19,Dress Summer,Jacket,2,1068158.0,2595,2136316.0
2022-01-23,Dress Summer,Dress,4,676650.0,1196,2706600.0
2022-01-30,Jeans Slim,Jacket,4,1589959.0,1619,6359836.0
2022-10-22,Hoodie Oversize,T-Shirt,2,1191353.0,2475,2382706.0
2022-04-18,T-Shirt Basic,T-Shirt,1,250373.0,1425,250373.0
2022-10-08,Jacket Leather,T-Shirt,1,1498484.0,2418,1498484.0
2022-05-08,Jacket Leather,Accessory,5,761829.0,2308,3809145.0
2022-08-17,Jeans Slim,T-Shirt,1,746322.0,1034,746322.0
2022-04-21,Hoodie Oversize,Hoodie,5,843747.0,1295,4218735.0
2022-05-16,Hoodie Oversize,Jacket,3,1226907.0,2007,3680721.0
2022-12-28,Dress Summer,Jeans,2,935194.0,2275,1870388.0
2022-07-05,T-Shirt Basic,Dress,4,1224385.0,2662,4897540.0
2022-05-24,Scarf Wool,T-Shirt,5,477510.0,1339,2387550.0
2022-03-13,Hoodie Oversize,Jacket,1,1753755.0,1618,1753755.0
2022-05-09,Scarf Wool,T-Shirt,5,1380890.0,2464,6904450.0
2022-12-30,Jacket Leather,Accessory,5,637821.0,1180,3189105.0
2022-09-18,Scarf Wool,T-Shirt,1,1372463.0,1622,1372463.0
2022-01-03,T-Shirt Basic,T-Shirt,1,1141289.0,2252,1141289.0
2022-04-14,T-Shirt Basic,T-Shirt,2,419243.0,2657,838486.0
2022-08-12,Scarf Wool,T-Shirt,4,526204.0,1619,2104816.0
2022-11-16,Jeans Slim,Dress,2,314028.0,1643,628056.0
2022-12-28,Hoodie Oversize,Jacket,2,1504319.0,1023,3008638.0
2022-12-20,Jeans Slim,Accessory,1,1105142.0,2681,1105142.0
2022-01-10,Scarf Wool,T-Shirt,1,740960.0,2351,740960.0
2022-10-29,Hoodie Oversize,T-Shirt,4,445835.0,2178,1783340.0
2022-08-19,Dress Summer,T-Shirt,5,1000271.0,1619,5001355.0
2022-08-07,Jeans Slim,T-Shirt,2,1064155.0,2170,2128310.0
2022-03-07,Jeans Slim,Hoodie,4,1338020.0,1252,5352080.0
2022-04-22,Scarf Wool,Hoodie,2,1753403.0,1302,3506806.0
2022-01-13,Jacket Leather,Jeans,5,924166.0,2094,4620830.0
2022-03-27,Scarf Wool,T-Shirt,2,879353.0,2567,1758706.0
2022-08-22,Jeans Slim,Jeans,3,823392.0,2117,2470176.0
2022-03-31,Hoodie Oversize,Dress,4,1531732.0,2673,6126928.0
2022-11-10,Jacket Leather,Jeans,1,492292.0,2910,492292.0
2022-02-23,Scarf Wool,Jacket,2,782910.0,1163,1565820.0
2022-01-12,Scarf Wool,Hoodie,4,1373705.0,2105,5494820.0
2022-07-28,Jeans Slim,Hoodie,4,274327.0,2852,1097308.0
2022-01-14,Jeans Slim,T-Shirt,2,698540.0,2612,1397080.0
2022-05-01,Dress Summer,T-Shirt,1,1244243.0,2087,1244243.0
2022-01-20,Scarf Wool,Dress,1,538226.0,1612,538226.0
2022-03-16,Jeans Slim,Accessory,2,719201.0,2460,1438402.0
2022-08-31,T-Shirt Basic,Dress,4,1003370.0,2072,4013480.0
2022-08-11,Jacket Leather,Jacket,1,904137.0,1445,904137.0
2022-03-11,T-Shirt Basic,T-Shirt,2,414342.0,2944,828684.0
2022-11-08,Jacket Leather,T-Shirt,2,1704265.0,1074,3408530.0
2022-07-30,Scarf Wool,Dress,2,318654.0,1826,637308.0
2022-04-11,Dress Summer,Dress,4,1412101.0,2728,5648404.0
2022-07-05,Jeans Slim,Dress,1,360705.0,1542,360705.0
2022-05-12,Jeans Slim,Hoodie,4,974308.0,1157,3897232.0
2022-04-21,Jeans Slim,Jeans,3,521888.0,2511,1565664.0
2022-05-12,Scarf Wool,Jeans,1,468702.0,2290,468702.0
2022-01-20,Jacket Leather,T-Shirt,4,445142.0,1256,1780568.0
